@relation InstanceResultListener

@attribute Key_Dataset {letter}
@attribute Key_Run {1,2,3}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.meta.AdaBoostM1,weka.classifiers.lazy.IBk,weka.classifiers.functions.SMO,weka.classifiers.functions.MultilayerPerceptron}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-U -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -C 0.25 -M 2','-P 100 -S 1 -I 10 -W weka.classifiers.trees.J48 -- -U -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 2 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 4 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"','-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a','-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a'}
@attribute Key_Scheme_version_ID {-217733168393644444,-1178107808933117974,-3080186098777067172,-6585883636378691736,-5990607817048210779}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 786\nSize of the tree: 1571\n','Number of leaves: 811\nSize of the tree: 1621\n','Number of leaves: 808\nSize of the tree: 1615\n','Number of leaves: 840\nSize of the tree: 1679\n','Number of leaves: 894\nSize of the tree: 1787\n','Number of leaves: 874\nSize of the tree: 1747\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
letter,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0023,9997,10003,9358,645,0,93.551934,6.448066,0,0.932937,0.008974,0.063019,12.133568,32.770528,47012.20337,3559.664936,43452.538434,4.69981,0.35586,4.343951,44322.218179,4.430893,943062.940552,0.974684,385,0.000937,9,0.999063,9599,0.025316,10,0.977157,0.974684,0.975919,0.974931,0.997818,0.992939,0.935519,0.002575,0.997425,0.064481,0.936599,0.935519,0.935673,0.933313,0.995552,0.972477,0.935377,0.935519,0.001,9.551,0.0012,9.520818,1.2,9520.818,1654027,1651766,1652756,99.20024,5.42914,?,?,?,?
letter,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170202.0023,10001,9999,9329,670,0,93.29933,6.70067,0,0.93031,0.009073,0.063456,12.267232,32.997774,46993.395384,3698.919113,43294.476271,4.69981,0.369929,4.329881,44264.571846,4.4269,941836.176941,0.967005,381,0.000833,8,0.999167,9597,0.032995,13,0.979434,0.967005,0.97318,0.972109,0.997857,0.991649,0.932993,0.002674,0.997326,0.067007,0.934136,0.932993,0.933207,0.930732,0.994924,0.971995,0.932883,0.932993,0.002,8.479,0.001236,8.439267,1.236,8439.267,1654695,1652426,1652096,99.109911,5.432082,?,?,?,?
letter,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170202.0023,9998,10002,8009,1993,0,80.073985,19.926015,0,0.79276,0.071161,0.186213,96.212969,96.832497,47007.578382,37454.379777,9553.198605,4.699818,3.744689,0.955129,9568.250534,0.956634,203588.111914,0.883544,349,0.004892,47,0.995108,9560,0.116456,46,0.881313,0.883544,0.882427,0.877588,0.988175,0.850782,0.80074,0.007937,0.992063,0.19926,0.812766,0.80074,0.802696,0.79697,0.976499,0.737688,0.801553,0.80074,2.592,0.169,2.422499,0.166897,2422.499,166.897,117139,1651931,1652591,99.990002,79.460262,?,?,?,?
letter,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170202.0023,9997,10003,8106,1897,0,81.035689,18.964311,0,0.802762,0.071155,0.186197,96.204278,96.824261,47012.20337,37441.838506,9570.364864,4.69981,3.743061,0.956749,9586.417879,0.958354,203974.345272,0.875949,346,0.003747,36,0.996253,9572,0.124051,49,0.905759,0.875949,0.890605,0.88632,0.991502,0.879863,0.810357,0.007565,0.992435,0.189643,0.81978,0.810357,0.811852,0.806046,0.977053,0.749288,0.810967,0.810357,2.565,0.192,2.39527,0.187633,2395.27,187.633,117139,1651766,1652756,99.980006,79.349657,?,?,?,?
letter,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170202.0023,10001,9999,8064,1935,0,80.648065,19.351935,0,0.798728,0.071155,0.186194,96.204806,96.822731,46993.395384,37427.20026,9566.195124,4.69981,3.743094,0.956715,9580.331872,0.958129,203844.807887,0.898477,354,0.005518,53,0.994482,9552,0.101523,40,0.869779,0.898477,0.883895,0.879178,0.987745,0.859706,0.806481,0.007716,0.992284,0.193519,0.816169,0.806481,0.808086,0.802144,0.9773,0.746014,0.806998,0.806481,2.41,0.168,2.360062,0.166807,2360.062,166.807,117139,1652426,1652096,99.989999,79.52603,?,?,?,?
letter,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170202.0025,9998,10002,9396,606,0,93.941212,6.058788,0,0.936986,0.071035,0.185928,96.043269,96.684322,47007.578382,37091.033547,9916.544835,4.699818,3.708362,0.991456,9918.277574,0.991629,211035.799868,0.974684,385,0.000416,4,0.999584,9603,0.025316,10,0.989717,0.974684,0.982143,0.981446,0.998804,0.97956,0.939412,0.00242,0.99758,0.060588,0.941468,0.939412,0.939593,0.937638,0.995255,0.913302,0.93928,0.939412,22.681,121.702,22.275467,120.831359,22275.467,120831.359,15748633,1651931,1652591,100,78.272038,?,?,?,?
letter,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170202.0028,9997,10003,9415,588,0,94.121763,5.878237,0,0.938863,0.071035,0.18593,96.042657,96.685445,47012.20337,37094.405647,9917.797722,4.69981,3.708328,0.991482,9919.987004,0.991701,211071.839339,0.977215,386,0.000416,4,0.999584,9604,0.022785,9,0.989744,0.977215,0.983439,0.982785,0.999257,0.984222,0.941218,0.00235,0.99765,0.058782,0.942765,0.941218,0.941296,0.93933,0.995377,0.913714,0.941015,0.941218,22.577,138.722,22.029795,131.763153,22029.795,131763.153,15747067,1651766,1652756,99.990003,78.08965,?,?,?,?
letter,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.Puk -O 1.0 -S 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,20170202.0031,10001,9999,9426,573,0,94.269427,5.730573,0,0.940399,0.071033,0.185923,96.040304,96.681466,46993.395384,37073.142817,9920.252567,4.69981,3.707685,0.992124,9921.121338,0.992211,211095.930725,0.967005,381,0.000521,5,0.999479,9600,0.032995,13,0.987047,0.967005,0.976923,0.976042,0.999081,0.974188,0.942694,0.002291,0.997709,0.057306,0.944501,0.942694,0.942917,0.941,0.995733,0.917547,0.942698,0.942694,22.61,148.096,22.036832,145.709014,22036.832,145709.014,15753331,1652426,1652096,100,78.229361,?,?,?,?
letter,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0032,9998,10002,8172,1830,0,81.703659,18.296341,0,0.809702,0.017057,0.109182,23.061898,56.775559,47007.578382,26667.650047,20339.928335,4.699818,2.666232,2.033586,38584.893054,3.857718,820988.695605,0.881013,348,0.00635,61,0.99365,9546,0.118987,47,0.850856,0.881013,0.865672,0.86019,0.980095,0.913806,0.817037,0.007328,0.992672,0.182963,0.826852,0.817037,0.817232,0.812481,0.963959,0.824904,0.816561,0.817037,45.849,0.125,42.071122,0.118264,42071.122,118.264,77128,1651931,1652591,86.752649,5.722317,?,?,?,?
letter,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0033,9997,10003,8204,1799,0,82.015395,17.984605,0,0.812943,0.016658,0.108217,22.522611,56.274076,47012.20337,32776.701018,14235.502352,4.69981,3.276687,1.423123,38738.037258,3.872642,824245.916147,0.878481,347,0.004371,42,0.995629,9566,0.121519,48,0.892031,0.878481,0.885204,0.88055,0.972677,0.875781,0.820154,0.00721,0.99279,0.179846,0.825218,0.820154,0.820131,0.814344,0.956161,0.81261,0.819531,0.820154,70.351,0.127,46.222235,0.122397,46222.235,122.397,77128,1651766,1652756,86.753974,5.631772,?,?,?,?
letter,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 200 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0034,10001,9999,8183,1816,0,81.838184,18.161816,0,0.81111,0.017184,0.109035,23.233292,56.699148,46993.395384,27860.547416,19132.847967,4.69981,2.786333,1.913476,38655.714229,3.865958,822494.120856,0.883249,348,0.004789,46,0.995211,9559,0.116751,46,0.883249,0.883249,0.883249,0.87846,0.947838,0.89131,0.818382,0.007244,0.992756,0.181618,0.827896,0.818382,0.820155,0.814538,0.960074,0.810049,0.819495,0.818382,60.89,0.216,54.357164,0.195155,54357.164,195.155,77128,1652426,1652096,86.968697,5.740574,?,?,?,?
letter,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0035,9998,10002,8196,1806,0,81.943611,18.056389,0,0.812196,0.016344,0.108761,22.09759,56.556477,47007.578382,37566.545688,9441.032694,4.699818,3.755903,0.943914,38817.166249,3.88094,825930.880298,0.881013,348,0.005413,52,0.994587,9555,0.118987,47,0.87,0.881013,0.875472,0.870337,0.979704,0.906222,0.819436,0.007246,0.992754,0.180564,0.827042,0.819436,0.819236,0.81419,0.965412,0.825565,0.818726,0.819436,86.418,0.144,84.099072,0.13385,84099.072,133.85,77128,1651931,1652591,86.782643,5.408149,?,?,?,?
letter,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0037,9997,10003,8219,1784,0,82.16535,17.83465,0,0.814504,0.01618,0.108599,21.876255,56.472709,47012.20337,56027.622535,-9015.419166,4.69981,5.601082,-0.901272,38824.200995,3.881256,826079.259112,0.878481,347,0.00458,44,0.99542,9564,0.121519,48,0.887468,0.878481,0.882952,0.878177,0.970207,0.877222,0.821654,0.007147,0.992853,0.178346,0.826443,0.821654,0.821829,0.815918,0.956394,0.811731,0.821275,0.821654,77.608,0.399,70.331721,0.144637,70331.721,144.637,77128,1651766,1652756,86.454064,5.342628,?,?,?,?
letter,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 300 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0038,10001,9999,8141,1858,0,81.418142,18.581858,0,0.80674,0.016905,0.110665,22.856946,57.547024,46993.395384,33194.281839,13799.113545,4.69981,3.31976,1.380049,38576.902209,3.858076,820817.203893,0.890863,351,0.003852,37,0.996148,9568,0.109137,43,0.904639,0.890863,0.897698,0.893564,0.94979,0.894397,0.814181,0.007417,0.992583,0.185819,0.825209,0.814181,0.815978,0.810592,0.957618,0.803483,0.815319,0.814181,103.395,0.125,70.876945,0.12367,70876.945,123.67,77128,1652426,1652096,86.448645,5.446699,?,?,?,?
letter,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.004,9998,10002,8199,1803,0,81.973605,18.026395,0,0.812505,0.016149,0.109468,21.833693,56.924532,47007.578382,48115.912586,-1108.334204,4.699818,4.810629,-0.110811,38789.659964,3.87819,825345.616284,0.878481,347,0.005205,50,0.994795,9557,0.121519,48,0.874055,0.878481,0.876263,0.871165,0.980552,0.90412,0.819736,0.007242,0.992758,0.180264,0.827394,0.819736,0.818982,0.81426,0.965165,0.82126,0.818445,0.819736,116.555,0.117,86.862563,0.114318,86862.563,114.318,77128,1651931,1652591,86.482703,5.254718,?,?,?,?
letter,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0043,9997,10003,8215,1788,0,82.125362,17.874638,0,0.814092,0.016041,0.109328,21.687763,56.851453,47012.20337,79683.40826,-32671.20489,4.69981,7.965951,-3.266141,38809.092288,3.879745,825757.784636,0.878481,347,0.004684,45,0.995316,9563,0.121519,48,0.885204,0.878481,0.88183,0.876998,0.969353,0.877539,0.821254,0.007143,0.992857,0.178746,0.825439,0.821254,0.82151,0.815382,0.956369,0.808535,0.820806,0.821254,134.015,0.131,92.853031,0.116661,92853.031,116.661,77128,1651766,1652756,86.254124,5.214205,?,?,?,?
letter,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 400 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0044,10001,9999,8138,1861,0,81.388139,18.611861,0,0.80643,0.016634,0.11101,22.490266,57.726366,46993.395384,38803.400307,8189.995077,4.69981,3.880728,0.819081,38608.142725,3.8612,821481.921675,0.893401,352,0.003748,36,0.996252,9569,0.106599,42,0.907216,0.893401,0.900256,0.896225,0.953087,0.897696,0.813881,0.007421,0.992579,0.186119,0.822164,0.813881,0.815429,0.809423,0.957086,0.802809,0.814717,0.813881,91.703,0.495,79.762261,0.152917,79762.261,152.917,77128,1652426,1652096,86.228623,5.280143,?,?,?,?
letter,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0047,9998,10002,8220,1782,0,82.183563,17.816437,0,0.814689,0.015772,0.109741,21.324505,57.066063,47007.578382,65641.391059,-18633.812677,4.699818,6.562827,-1.863009,38798.247397,3.879049,825528.335082,0.878481,347,0.004476,43,0.995524,9564,0.121519,48,0.889744,0.878481,0.884076,0.879361,0.979743,0.90456,0.821836,0.00716,0.99284,0.178164,0.829953,0.821836,0.821343,0.816691,0.964914,0.817851,0.820811,0.821836,185.74,0.155,149.718677,0.147394,149718.677,147.394,77128,1651931,1652591,86.002799,5.092059,?,?,?,?
letter,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0049,9997,10003,8235,1768,0,82.325302,17.674698,0,0.816172,0.015896,0.109242,21.49263,56.80691,47012.20337,105063.833669,-58051.630299,4.69981,10.503232,-5.803422,38834.51894,3.882287,826298.798474,0.878481,347,0.004163,40,0.995837,9568,0.121519,48,0.896641,0.878481,0.887468,0.882941,0.969326,0.877851,0.823253,0.007062,0.992938,0.176747,0.82735,0.823253,0.823533,0.817449,0.956363,0.806937,0.822818,0.823253,116.834,0.224,107.598026,0.194834,107598.026,194.834,77128,1651766,1652756,85.974208,5.133844,?,?,?,?
letter,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20170202.0052,10001,9999,8129,1870,0,81.29813,18.70187,0,0.805493,0.016554,0.111655,22.38155,58.061526,46993.395384,57669.019621,-10675.624238,4.69981,5.767479,-1.067669,38570.943682,3.85748,820690.421777,0.893401,352,0.003748,36,0.996252,9569,0.106599,42,0.907216,0.893401,0.900256,0.896225,0.951694,0.897357,0.812981,0.007458,0.992542,0.187019,0.822676,0.812981,0.814675,0.808939,0.956525,0.800372,0.813931,0.812981,165.758,0.197,164.171252,0.196297,164171.252,196.297,77128,1652426,1652096,85.938594,5.191673,?,?,?,?
